close,ema_9,ema_20,ema_50,tick_rsi_14,macd,macd_signal,macd_hist,bb_lower,bb_mid,bb_upper,bb_width,dist_bb_mid,dist_bb_upper,dist_bb_lower,tick_volatility_14,volatility_variation,roc_5,roc_10,price_change_1,instant_volatility,up_freq_10,up_freq_20,avg_move_10,avg_move_20,micro_volatility_5,adx_14,mean_reversion_ratio,target_ticks,barrier_threshold,survived
4778.937,4778.926230093847,4778.860176182388,4778.8062543975475,55.64297059979069,0.06961474555646419,0.05722049866511063,0.012394246891353558,4778.665022349251,4778.85775,4779.05047765075,8.06584589170813e-05,0.0016583460765237142,0.0023745374912810284,0.005691174643006378,0.0020802234836994594,1.0449622200180315e-05,0.0006486840293584706,0.004729308803130827,-0.04500000000007276,9.416231322889601e-06,0.7,0.65,1.4982606743441097e-05,1.503500979865291e-05,0.0012431832057101949,18.25648640460485,0.7727901291537412,3,5.11e-05,0
4778.937,4778.926230093847,4778.860176182388,4778.8062543975475,55.64297059979069,0.06961474555646419,0.05722049866511063,0.012394246891353558,4778.665022349251,4778.85775,4779.05047765075,8.06584589170813e-05,0.0016583460765237142,0.0023745374912810284,0.005691174643006378,0.0020802234836994594,1.0449622200180315e-05,0.0006486840293584706,0.004729308803130827,-0.04500000000007276,9.416231322889601e-06,0.7,0.65,1.4982606743441097e-05,1.503500979865291e-05,0.0012431832057101949,18.25648640460485,0.7727901291537412,2,4.8599999999999995e-05,0
4778.581,4778.718283952978,4778.7571710231,4778.773118405284,42.370256348929416,-0.02938791911219596,-0.009165172421868857,-0.0202227466903271,4778.502873693157,4778.8068,4779.110726306843,0.00012719757025669902,-0.0047250288503013545,0.011085431152956463,0.0016349269133019305,0.0024905321696421685,0.0002556325776514722,-0.0010672510458942241,-0.008307215475777951,-0.17299999999977445,3.620190535014167e-05,0.4,0.5,2.1365347502699806e-05,1.9136501694455576e-05,0.002635782099414618,16.778463119404567,-1.4802237153395246,15,6.13e-05,0
4778.581,4778.718283952978,4778.7571710231,4778.773118405284,42.370256348929416,-0.02938791911219596,-0.009165172421868857,-0.0202227466903271,4778.502873693157,4778.8068,4779.110726306843,0.00012719757025669902,-0.0047250288503013545,0.011085431152956463,0.0016349269133019305,0.0024905321696421685,0.0002556325776514722,-0.0010672510458942241,-0.008307215475777951,-0.17299999999977445,3.620190535014167e-05,0.4,0.5,2.1365347502699806e-05,1.9136501694455576e-05,0.002635782099414618,16.778463119404567,-1.4802237153395246,8,5.73e-05,0
4778.581,4778.718283952978,4778.7571710231,4778.773118405284,42.370256348929416,-0.02938791911219596,-0.009165172421868857,-0.0202227466903271,4778.502873693157,4778.8068,4779.110726306843,0.00012719757025669902,-0.0047250288503013545,0.011085431152956463,0.0016349269133019305,0.0024905321696421685,0.0002556325776514722,-0.0010672510458942241,-0.008307215475777951,-0.17299999999977445,3.620190535014167e-05,0.4,0.5,2.1365347502699806e-05,1.9136501694455576e-05,0.002635782099414618,16.778463119404567,-1.4802237153395246,5,5.37e-05,0
4778.581,4778.718283952978,4778.7571710231,4778.773118405284,42.370256348929416,-0.02938791911219596,-0.009165172421868857,-0.0202227466903271,4778.502873693157,4778.8068,4779.110726306843,0.00012719757025669902,-0.0047250288503013545,0.011085431152956463,0.0016349269133019305,0.0024905321696421685,0.0002556325776514722,-0.0010672510458942241,-0.008307215475777951,-0.17299999999977445,3.620190535014167e-05,0.4,0.5,2.1365347502699806e-05,1.9136501694455576e-05,0.002635782099414618,16.778463119404567,-1.4802237153395246,3,5.11e-05,0
4778.581,4778.718283952978,4778.7571710231,4778.773118405284,42.370256348929416,-0.02938791911219596,-0.009165172421868857,-0.0202227466903271,4778.502873693157,4778.8068,4779.110726306843,0.00012719757025669902,-0.0047250288503013545,0.011085431152956463,0.0016349269133019305,0.0024905321696421685,0.0002556325776514722,-0.0010672510458942241,-0.008307215475777951,-0.17299999999977445,3.620190535014167e-05,0.4,0.5,2.1365347502699806e-05,1.9136501694455576e-05,0.002635782099414618,16.778463119404567,-1.4802237153395246,2,4.8599999999999995e-05,0
4778.917,4778.987949191096,4778.914135539365,4778.845760230363,51.242393919804705,0.07128710511551617,0.04826739372278737,0.0230197113927288,4778.448686542136,4778.8379,4779.227113457865,0.00016289042064581054,0.00165521412642864,0.006489199495715142,0.00979957295480329,0.002447469739771684,-0.0002167137961101408,-0.003724554544315417,0.007031376050758986,-0.16199999999935244,3.389774473272489e-05,0.6,0.5,1.9460640733470756e-05,2.0412994118085283e-05,0.001751705300841848,19.309559766888153,0.024490423768313476,2,4.8599999999999995e-05,0
4778.917,4778.987949191096,4778.914135539365,4778.845760230363,51.242393919804705,0.07128710511551617,0.04826739372278737,0.0230197113927288,4778.448686542136,4778.8379,4779.227113457865,0.00016289042064581054,0.00165521412642864,0.006489199495715142,0.00979957295480329,0.002447469739771684,-0.0002167137961101408,-0.003724554544315417,0.007031376050758986,-0.16199999999935244,3.389774473272489e-05,0.6,0.5,1.9460640733470756e-05,2.0412994118085283e-05,0.001751705300841848,19.309559766888153,0.024490423768313476,15,6.13e-05,0
4778.917,4778.987949191096,4778.914135539365,4778.845760230363,51.242393919804705,0.07128710511551617,0.04826739372278737,0.0230197113927288,4778.448686542136,4778.8379,4779.227113457865,0.00016289042064581054,0.00165521412642864,0.006489199495715142,0.00979957295480329,0.002447469739771684,-0.0002167137961101408,-0.003724554544315417,0.007031376050758986,-0.16199999999935244,3.389774473272489e-05,0.6,0.5,1.9460640733470756e-05,2.0412994118085283e-05,0.001751705300841848,19.309559766888153,0.024490423768313476,8,5.73e-05,0
